movie_id,title,imdbId,tmdbId
3761,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",0106469,9702
3762,Daughter of Dr. Jeckyll (1957),0050292,117026
3763,F/X (1986),0089118,9873
3764,F/X 2 (1992),0101846,16820
3765,"Hot Spot, The (1990)",0099797,14864
3766,Missing in Action (1984),0087727,15379
3767,Missing in Action 2: The Beginning (1985),0089604,12764
3768,Braddock: Missing in Action III (1988),0094792,27352
3769,Thunderbolt and Lightfoot (1974),0072288,8348
3770,Dreamscape (1984),0087175,24099
3771,"Golden Voyage of Sinbad, The (1974)",0071569,17897
3772,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),0064904,28050
3773,House Party (1990),0099800,16094
3774,House Party 2 (1991),0102065,16096
3775,Make Mine Music (1946),0038718,20343
3776,Melody Time (1948),0040580,13757
3777,Nekromantik (1987),0093608,11822
3778,On Our Merry Way (1948),0040664,90980
3779,Project Moon Base (1953),0046213,26270
3780,Rocketship X-M (1950),0042897,37744
3781,Shaft in Africa (1973),0070679,494
3782,Shaft's Big Score! (1972),0069257,493
3783,Croupier (1998),0159382,12706
3784,"Kid, The (2000)",0219854,4244
3785,Scary Movie (2000),0175142,4247
3786,But I'm a Cheerleader (1999),0179116,20770
3787,Shower (Xizhao) (1999),0215369,1050
3788,Blowup (1966),0060176,1052
3789,"Pawnbroker, The (1965)",0059575,20540
3790,Groove (2000),0212974,23655
3791,Footloose (1984),0087277,1788
3792,Duel in the Sun (1946),0038499,32275
3793,X-Men (2000),0120903,36657
3794,Chuck & Buck (2000),0200530,44490
3795,"Five Senses, The (1999)",0168794,47585
3796,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",0120894,1448
3797,"In Crowd, The (2000)",0163676,36047
3798,What Lies Beneath (2000),0161081,2655
3799,Pokémon the Movie 2000 (2000),0210234,12599
3800,Criminal Lovers (Les Amants Criminels) (1999),0205735,33828
3801,Anatomy of a Murder (1959),0052561,93
3802,Freejack (1992),0104299,9278
3803,Greaser's Palace (1972),0068659,90715
3804,H.O.T.S. (1979),0079257,59181
3805,Knightriders (1981),0082622,22167
3806,MacKenna's Gold (1969),0064615,18118
3807,Sinbad and the Eye of the Tiger (1977),0076716,11940
3808,Two Women (La Ciociara) (1961),0054749,24167
3809,What About Bob? (1991),0103241,10276
3810,White Sands (1992),0105813,19380
3811,Breaker Morant (1980),0080310,13783
3812,Everything You Always Wanted to Know About Sex (1972),0068555,11624
3813,Interiors (1978),0077742,15867
3814,Love and Death (1975),0073312,11686
3816,"Official Story, The (La Historia Oficial) (1985)",0089276,29263
3817,"Other Side of Sunday, The (Søndagsengler) (1996)",0117817,46754
3818,Pot O' Gold (1941),0034055,18702
3819,Tampopo (1986),0092048,11830
3820,Thomas and the Magic Railroad (2000),0205461,16110
3821,Nutty Professor II: The Klumps (2000),0144528,12107
3822,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",0144201,10401
3823,Wonderland (1999),0171865,32640
3824,Autumn in New York (2000),0174480,10641
3825,Coyote Ugly (2000),0200550,6282
3826,Hollow Man (2000),0164052,9383
3827,Space Cowboys (2000),0186566,5551
3828,Better Living (1998),0131972,277726
3829,Mad About Mambo (2000),0156757,43079
3830,Psycho Beach Party (2000),0206226,27723
3831,Saving Grace (2000),0195234,2360
3832,"Black Sabbath (Tre Volti Della Paura, I) (1963)",0057603,28043
3833,"Brain That Wouldn't Die, The (1962)",0052646,33468
3834,Bronco Billy (1980),0080472,21866
3835,"Crush, The (1993)",0106627,33408
3836,Kelly's Heroes (1970),0065938,11589
3837,Phantasm II (1988),0095863,15158
3838,Phantasm III: Lord of the Dead (1994),0110823,16139
3839,Phantasm IV: Oblivion (1998),0138703,16146
3840,Pumpkinhead (1988),0095925,26515
3841,Air America (1990),0099005,11856
3842,Make Them Die Slowly (Cannibal Ferox) (1980),0082700,8691
3843,Sleepaway Camp (1983),0086320,13567
3844,Steel Magnolias (1989),0098384,10860
3845,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),0049189,8420
3846,Easy Money (1983),0085470,18391
3847,"Ilsa, She Wolf of the SS (1974)",0071650,20850
3848,Silent Fall (1994),0111187,39473
3849,"Spiral Staircase, The (1946)",0038975,27452
3850,Whatever Happened to Aunt Alice? (1969),0065206,77571
3851,I'm the One That I Want (2000),0251739,38548
3852,"Tao of Steve, The (2000)",0234853,20438
3853,"Tic Code, The (1998)",0165986,274868
3854,Aimée & Jaguar (1999),0130444,2211
3855,"Affair of Love, An (Une Liaison Pornographique) (1999)",0204709,46991
3856,Autumn Heart (1999),0120593,201581
3857,Bless the Child (2000),0163983,10391
3858,Cecil B. Demented (2000),0173716,14195
3859,"Eyes of Tammy Faye, The (2000)",0233687,15665
3860,"Opportunists, The (1999)",0138681,45905
3861,"Replacements, The (2000)",0191397,10393
3862,About Adam (2000),0199314,18168
3863,"Cell, The (2000)",0209958,8843
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),0188640,10643
3865,"Original Kings of Comedy, The (2000)",0236388,23618
3866,Sunset Strip (2000),0178050,117262
3867,All the Rage (a.k.a. It's the Rage) (1999),0176426,30946
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",0095705,37136
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",0102510,37137
3870,Our Town (1940),0032881,23283
3871,Shane (1953),0046303,3110
3872,"Suddenly, Last Summer (1959)",0053318,14698
3873,Cat Ballou (1965),0059017,11694
3874,"Couch in New York, A (1996)",0118018,47434
3875,"Devil Rides Out, The (1968)",0062885,39891
3876,Jerry & Tom (1998),0120867,76891
3877,Supergirl (1984),0088206,9651
3878,X: The Unknown (1956),0049967,26865
3879,"Art of War, The (2000)",0160009,11398
3880,"Ballad of Ramblin' Jack, The (2000)",0236008,161687
3881,Bittersweet Motel (2000),0168515,26244
3882,Bring It On (2000),0204946,1588
3883,Catfish in Black Bean Sauce (2000),0162903,287821
3884,"Crew, The (2000)",0198386,19150
3885,Love & Sex (2000),0234137,25128
3886,Steal This Movie! (2000),0161216,18153
3887,Went to Coney Island on a Mission From God... Be Back by Five (1998),0157182,30910
3888,Skipped Parts (2000),0209322,41282
3889,Highlander: Endgame (2000),0144964,12211
3890,Back Stage (2000),0259207,137236
3891,Turn It Up (2000),0216772,9995
3892,Anatomy (Anatomie) (2000),0187696,1698
3893,Nurse Betty (2000),0171580,10480
3894,Solas (1999),0190798,80713
3895,"Watcher, The (2000)",0204626,10685
3896,"Way of the Gun, The (2000)",0202677,1619
3897,Almost Famous (2000),0181875,786
3898,Bait (2000),0211938,14805
3899,Circus (2000),0191037,51179
3900,Crime and Punishment in Suburbia (2000),0197384,46119
3901,Duets (2000),0134630,18074
3902,Goya in Bordeaux (Goya en Bodeos) (1999),0210717,170767
3903,Urbania (2000),0182508,77332
3904,"Uninvited Guest, An (2000)",0188694,27665
3905,"Specials, The (2000)",0181836,29015
3906,Under Suspicion (2000),0164212,10562
3907,"Prince of Central Park, The (1999)",0170452,201724
3908,Urban Legends: Final Cut (2000),0192731,12212
3909,Woman on Top (2000),0206420,14629
3910,Dancer in the Dark (2000),0168629,16
3911,Best in Show (2000),0218839,13785
3912,Beautiful (2000),0210567,34299
3913,Barenaked in America (1999),0211219,15752
3914,"Broken Hearts Club, The (2000)",0222850,22597
3915,Girlfight (2000),0210075,19348
3916,Remember the Titans (2000),0210945,10637
3917,Hellraiser (1987),0093177,9003
3918,Hellbound: Hellraiser II (1988),0095294,9064
3919,Hellraiser III: Hell on Earth (1992),0104409,11569
3920,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",0107209,10434
3921,Beach Party (1963),0056860,26484
3922,Bikini Beach (1964),0057887,39113
3923,Return of the Fly (1959),0053219,38126
3924,Pajama Party (1964),0058440,53617
3925,Stranger Than Paradise (1984),0088184,469
3926,Voyage to the Bottom of the Sea (1961),0055608,2160
3927,Fantastic Voyage (1966),0060397,2161
3928,Abbott and Costello Meet Frankenstein (1948),0040068,3073
3929,"Bank Dick, The (1940)",0032234,911
3930,"Creature From the Black Lagoon, The (1954)",0046876,10973
3931,"Giant Gila Monster, The (1959)",0052846,34077
3932,"Invisible Man, The (1933)",0024184,10787
3933,"Killer Shrews, The (1959)",0052969,43109
3934,Kronos (1957),0050610,43230
3935,Kronos (1973),0071276,18979
3936,"Phantom of the Opera, The (1943)",0036261,15855
3937,Runaway (1984),0088024,9507
3938,"Slumber Party Massacre, The (1982)",0084695,27475
3939,"Slumber Party Massacre II, The (1987)",0093996,27764
3940,"Slumber Party Massacre III, The (1990)",0100639,27767
3941,Sorority House Massacre (1986),0091990,40760
3942,Sorority House Massacre II (1990),0100663,40446
3943,Bamboozled (2000),0215545,24664
3944,Bootmen (2000),0210584,21370
3945,Digimon: The Movie (2000),0259974,20455
3946,Get Carter (2000),0208988,10461
3947,Get Carter (1971),0067128,1485
3948,Meet the Parents (2000),0212338,1597
3949,Requiem for a Dream (2000),0180093,641
3950,Tigerland (2000),0170691,10687
3951,Two Family House (2000),0202641,63956
3952,"Contender, The (2000)",0208874,6521
